varpi,ratio_at_x_1e-2
8.413943355119825,0.22469914674311833
8.433769063180828,0.22386002595209303
8.453594771241828,0.22302390773978784
8.473420479302831,0.22219077247645266
8.493246187363834,0.22136060069916108
8.513071895424837,0.2205333731100955
8.532897603485837,0.21970907057485345
8.55272331154684,0.21888767412077287
8.572549019607843,0.21806916493527848
8.592374727668844,0.21725352436424658
8.612200435729847,0.21644073391038887
8.63202614379085,0.2156307752316564
8.65185185185185,0.21482363013966113
8.671677559912853,0.214019280598116
8.691503267973856,0.21321770872129436
8.711328976034858,0.21241889677250603
8.73115468409586,0.21162282716259176
8.750980392156862,0.21082948244843536
8.770806100217865,0.2100388453314928
8.790631808278865,0.20925089865633886
8.810457516339868,0.2084656254092297
8.83028322440087,0.20768300871668352
8.850108932461872,0.2069030318440764
8.869934640522875,0.2061256781942549
8.889760348583877,0.2053509313061649
8.90958605664488,0.20457877485349565
8.929411764705883,0.20380919264334005
8.949237472766884,0.20304216861487004
8.969063180827886,0.20227768683802708
8.988888888888889,0.20151573151222799
9.00871459694989,0.20075628696508568
9.028540305010893,0.19999933765114375
9.048366013071895,0.19924486815062675
9.068191721132896,0.19849286316820378
9.088017429193899,0.1977433075317663
9.107843137254902,0.19699618619122053
9.127668845315904,0.19625148421729283
9.147494553376905,0.1955091868003489
9.167320261437908,0.1947692792492264
9.18714596949891,0.19403174699008108
9.206971677559912,0.19329657556524532
9.226797385620914,0.19256375063210013
9.246623093681917,0.19183325796195969
9.26644880174292,0.19110508343896837
9.28627450980392,0.19037921305901048
9.306100217864923,0.18965563292863144
9.325925925925926,0.1889343292639725
9.345751633986927,0.18821528838971596
9.36557734204793,0.1874984967380429
9.385403050108932,0.18678394084760266
9.405228758169933,0.1860716073624935
9.425054466230936,0.18536148303125452
9.444880174291939,0.18465355470586947
9.464705882352941,0.18394780934078098
9.484531590413942,0.18324423399191583
9.504357298474945,0.18254281581572118
9.524183006535948,0.18184354206821168
9.544008714596949,0.1811464001040267
9.563834422657951,0.18045137737549796
