varpi,root1,root2,root3
3.3000000000000003,0.2729431715779995,0.8472987748012941,nan
3.305,0.2721234378684938,0.8461212622349051,nan
3.31,0.271307398193701,0.8449466977312134,nan
3.315,0.2704950302592383,0.8437750722203723,nan
3.3200000000000003,0.26968631194071285,0.8426063766504415,nan
3.325,0.268881221282135,0.8414406019876265,nan
3.33,0.2680797364943501,0.8402777392165282,nan
3.335,0.2672818359534883,0.8391177793403735,nan
3.34,0.26648749819943124,0.8379607133812461,nan
3.345,0.26569670193429545,0.8368065323803088,nan
3.35,0.2649094260209334,0.8356552273980214,nan
3.355,0.2641256494814511,0.8345067895143414,nan
3.36,0.26334535149574106,0.8333612098289407,nan
3.365,0.2625685114000333,0.8322184794613884,nan
3.37,0.2617951086854607,0.8310785895513519,nan
3.375,0.2610251229966409,0.8299415312587776,nan
3.38,0.26025853413027394,0.8288072957640713,nan
3.3850000000000002,0.2594953220337547,0.8276758742682672,nan
3.39,0.25873546680380116,0.8265472579932077,nan
3.395,0.257978948685097,0.8254214381816919,nan
3.4,0.2572257480689494,0.8242984060976449,nan
3.4050000000000002,0.2564758454919618,0.8231781530262622,nan
3.41,0.2557292216347195,0.822060670274162,nan
3.415,0.25498585732049217,0.8209459491695243,nan
3.42,0.2542457335139471,0.8198339810622303,nan
3.4250000000000003,0.2535088313198793,0.8187247573239944,nan
3.43,0.25277513198195384,0.8176182693484916,nan
3.435,0.25204461688146124,0.816514508551483,nan
3.44,0.2513172675360869,0.8154134663709321,nan
3.4450000000000003,0.2505930655986945,0.8143151342671211,nan
3.45,0.24987199285612066,0.8132195037227644,nan
3.455,0.2491540312279836,0.8121265662431058,nan
3.46,0.2484391627655037,0.8110363133560307,nan
3.465,0.24772736965033776,0.8099487366121594,nan
3.47,0.24701863419342437,0.8088638275849397,nan
3.475,0.24631293883384212,0.8077815778707407,nan
3.48,0.24561026613767986,0.8067019790889375,nan
3.485,0.24491059879691868,0.8056250228819958,nan
3.49,0.2442139196283249,0.8045507009155465,nan
3.495,0.24352021157235698,0.803479004878469,nan
3.5,0.2428294576920812,0.8024099264829561,nan
3.505,0.2421416411720998,0.8013434574645866,nan
3.5100000000000002,0.24145674531749067,0.800279589582392,nan
3.515,0.24077475355275832,0.799218314618914,nan
3.52,0.2400956494207935,0.7981596243802708,nan
3.525,0.23941941658184693,0.7971035106962042,nan
3.5300000000000002,0.23874603881251086,0.796049965420141,nan
3.535,0.2380755000047128,0.7949989804292394,nan
3.54,0.23740778416471897,0.7939505476244358,nan
3.545,0.2367428754121479,0.7929046589304867,nan
3.5500000000000003,0.23608075797899467,0.7918613062960177,nan
3.555,0.2354214162086651,0.7908204816935539,nan
3.56,0.23476483455501826,0.7897821771195609,nan
3.565,0.23411099758142223,0.7887463845944765,nan
3.5700000000000003,0.2334598899598153,0.787713096162744,nan
3.575,0.23281149646978044,0.7866823038928337,nan
3.58,0.23216580199762585,0.7856539998772804,nan
3.585,0.2315227915354782,0.7846281762326959,nan
3.59,0.23088245018038184,0.7836048250997943,nan
3.595,0.23024476313340986,0.7825839386434134,nan
3.6,0.22960971569878208,0.7815655090525305,nan
3.605,0.22897729328299254,0.7805495285402702,nan
3.61,0.22834748139394687,0.7795359893439282,nan
3.615,0.22772026564010647,0.778524883724972,nan
3.62,0.22709563172964264,0.7775162039690542,nan
3.625,0.22647356546959846,0.776509942386016,nan
3.63,0.22585405276505946,0.7755060913098948,nan
3.6350000000000002,0.2252370796183321,0.7745046430989198,nan
3.64,0.22462263212813116,0.7735055901355231,nan
3.645,0.22401069648877384,0.7725089248263269,nan
3.65,0.22340125898938384,0.7715146396021473,nan
3.6550000000000002,0.22279430601310113,0.7705227269179901,nan
3.66,0.22218982403630144,0.769533179253037,nan
3.665,0.2215877996278219,0.7685459891106469,nan
3.67,0.22098821944819558,0.7675611490183373,nan
3.6750000000000003,0.22039107024889276,0.7665786515277789,nan
3.68,0.2197963388715695,0.7655984892147779,nan
3.685,0.2192040122473244,0.7646206546792653,nan
3.69,0.2186140773959618,0.7636451405452787,nan
3.6950000000000003,0.2180265214252631,0.7626719394609465,nan
3.7,0.21744133153026374,0.7617010440984637,nan
3.705,0.21685849499253834,0.7607324471540772,nan
3.71,0.21627799917949347,0.759766141348065,nan
3.715,0.21569983154366446,0.7588021194247061,nan
3.72,0.21512397962202254,0.7578403741522621,nan
3.725,0.21455043103528645,0.7568808983229497,nan
3.73,0.2139791734872407,0.7559236847529134,nan
3.735,0.21341019476406178,0.7549687262821992,nan
3.74,0.2128434827336494,0.7540160157747238,nan
3.745,0.21227902534496518,0.7530655461182434,nan
3.75,0.21171681062737682,0.7521173102243246,nan
3.755,0.2111568266900094,0.75117130102831,nan
3.7600000000000002,0.21059906172110207,0.7502275114892857,nan
3.765,0.21004350398737198,0.7492859345900451,nan
3.77,0.2094901418333822,0.7483465633370553,nan
3.775,0.2089389636809183,0.747409390760418,nan
3.7800000000000002,0.20838995802836915,0.7464744099138338,nan
3.785,0.20784311345011366,0.7455416138745636,nan
3.79,0.20729841859591386,0.7446109957433878,nan
3.795,0.20675586219031353,0.7436825486445656,nan
3.8000000000000003,0.20621543303204257,0.7427562657257956,nan
3.805,0.20567711999342647,0.7418321401581723,nan
3.81,0.2051409120198021,0.7409101651361444,nan
3.815,0.20460679812893862,0.73999033387747,nan
3.8200000000000003,0.20407476741046343,0.73907263962317,nan
3.825,0.20354480902529434,0.7381570756374892,nan
3.83,0.20301691220507642,0.7372436352078444,nan
3.835,0.20249106625162389,0.7363323116447769,nan
3.84,0.2019672605363684,0.7354230982819112,nan
3.845,0.20144548449981062,0.7345159884759027,nan
3.85,0.20092572765097869,0.7336109756063885,nan
3.855,0.20040797956689074,0.7327080530759378,nan
3.86,0.19989222989202227,0.7318072143100068,nan
3.865,0.19937846833777892,0.7309084527568794,nan
3.87,0.19886668468197422,0.7300117618876244,nan
3.875,0.19835686876831135,0.7291171351960389,nan
3.88,0.19784901050587075,0.7282245661985968,nan
3.8850000000000002,0.19734309986860116,0.7273340484343945,nan
3.89,0.19683912689481667,0.7264455754651022,nan
3.895,0.19633708168669758,0.725559140874905,nan
3.9,0.1958369544097958,0.7246747382704495,nan
3.9050000000000002,0.19533873529254495,0.7237923612807888,nan
3.91,0.19484241462577528,0.7229120035573309,nan
3.915,0.19434798276223236,0.7220336587737756,nan
3.92,0.19385543011610037,0.7211573206260665,nan
3.9250000000000003,0.19336474716252985,0.7202829828323248,nan
3.93,0.19287592443717008,0.7194106391328032,nan
3.935,0.19238895253570473,0.7185402832898159,nan
3.94,0.19190382211339235,0.7176719090876932,nan
3.9450000000000003,0.191420523884611,0.7168055103327149,nan
3.95,0.1909390486224073,0.7159410808530517,nan
3.955,0.19045938715804794,0.7150786144987115,nan
3.96,0.18998153038057783,0.7142181051414765,nan
3.9650000000000003,0.18950546923638018,0.7133595466748428,nan
3.97,0.18903119472874091,0.7125029330139633,nan
3.975,0.1885586979174171,0.7116482580955841,nan
3.98,0.1880879699182101,0.7107955158779866,nan
3.985,0.1876190019025411,0.7099447003409276,nan
3.99,0.1871517850970311,0.7090958054855715,nan
3.995,0.1866863107830851,0.7082488253344391,nan
4.0,0.18622257029647885,0.7074037539313364,nan
