x,M_ext_over_x6
1.1120239249948831,-0.0001544515209376457
1.1151054528740822,-0.00015429696063754675
1.1181869807532812,-0.00015414257737945096
1.1212685086324803,-0.0001539883708811027
1.1243500365116794,-0.0001538343408605424
1.1274315643908785,-0.00015368048703610614
1.1305130922700777,-0.00015352680912642522
1.1335946201492768,-0.000153373306850426
1.136676148028476,-0.0001532199799273295
1.139757675907675,-0.000153066828076651
1.1428392037868742,-0.00015291385101819967
1.1459207316660733,-0.0001527610484720785
1.1490022595452725,-0.0001526084201586837
1.1520837874244714,-0.00015245596579870443
1.1551653153036705,-0.0001523036851131225
1.1582468431828696,-0.00015215157782321205
1.1613283710620688,-0.00015199964365053916
1.164409898941268,-0.00015184788231696164
1.167491426820467,-0.00015169629354462857
1.1705729546996662,-0.00015154487705597994
1.1736544825788653,-0.00015139363257374658
1.1767360104580644,-0.00015124255982094942
1.1798175383372635,-0.00015109165852089957
1.1828990662164625,-0.00015094092839719773
1.1859805940956616,-0.00015079036917373397
1.1890621219748607,-0.00015063998057468733
1.1921436498540599,-0.00015048976232452554
